DEPARTURES_PERFORMED,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_STATE_ABR,DEST_STATE_NM,YEAR,MONTH
13.00,PA,Pennsylvania,FL,Florida,2024,12
13.00,PA,Pennsylvania,FL,Florida,2024,12
13.00,PA,Pennsylvania,FL,Florida,2024,12
13.00,PA,Pennsylvania,FL,Florida,2024,12
13.00,PA,Pennsylvania,FL,Florida,2024,12
13.00,PA,Pennsylvania,GA,Georgia,2024,12
13.00,PA,Pennsylvania,IL,Illinois,2024,12
13.00,PA,Pennsylvania,IL,Illinois,2024,12
13.00,PA,Pennsylvania,IN,Indiana,2024,12
13.00,PA,Pennsylvania,MN,Minnesota,2024,12
13.00,PA,Pennsylvania,MO,Missouri,2024,12
13.00,PA,Pennsylvania,NJ,New Jersey,2024,12
13.00,PA,Pennsylvania,SC,South Carolina,2024,12
13.00,PA,Pennsylvania,VA,Virginia,2024,12
13.00,PA,Pennsylvania,VI,U.S. Virgin Islands,2024,12
13.00,PA,Pennsylvania,WA,Washington,2024,12
13.00,PR,Puerto Rico,CO,Colorado,2024,12
13.00,PR,Puerto Rico,FL,Florida,2024,12
13.00,PR,Puerto Rico,MA,Massachusetts,2024,12
13.00,RI,Rhode Island,VA,Virginia,2024,12
13.00,SC,South Carolina,CT,Connecticut,2024,12
13.00,SC,South Carolina,KY,Kentucky,2024,12
13.00,SC,South Carolina,MI,Michigan,2024,12
13.00,SC,South Carolina,MN,Minnesota,2024,12
13.00,SC,South Carolina,NJ,New Jersey,2024,12
13.00,SC,South Carolina,PA,Pennsylvania,2024,12
13.00,SC,South Carolina,TX,Texas,2024,12
13.00,SC,South Carolina,VA,Virginia,2024,12
13.00,SD,South Dakota,CO,Colorado,2024,12
13.00,SD,South Dakota,CO,Colorado,2024,12
13.00,SD,South Dakota,CO,Colorado,2024,12
13.00,SD,South Dakota,MN,Minnesota,2024,12
13.00,TN,Tennessee,CA,California,2024,12
13.00,TN,Tennessee,CA,California,2024,12
13.00,TN,Tennessee,FL,Florida,2024,12
13.00,TN,Tennessee,FL,Florida,2024,12
13.00,TN,Tennessee,FL,Florida,2024,12
13.00,TN,Tennessee,GA,Georgia,2024,12
13.00,TN,Tennessee,IL,Illinois,2024,12
13.00,TN,Tennessee,IL,Illinois,2024,12
13.00,TN,Tennessee,KY,Kentucky,2024,12
13.00,TN,Tennessee,KY,Kentucky,2024,12
13.00,TN,Tennessee,MD,Maryland,2024,12
13.00,TN,Tennessee,MN,Minnesota,2024,12
13.00,TN,Tennessee,MN,Minnesota,2024,12
13.00,TN,Tennessee,MN,Minnesota,2024,12
13.00,TN,Tennessee,SC,South Carolina,2024,12
13.00,TN,Tennessee,TX,Texas,2024,12
13.00,TN,Tennessee,TX,Texas,2024,12
13.00,TN,Tennessee,WI,Wisconsin,2024,12
13.00,TX,Texas,AR,Arkansas,2024,12
13.00,TX,Texas,AZ,Arizona,2024,12
13.00,TX,Texas,AZ,Arizona,2024,12
13.00,TX,Texas,CA,California,2024,12
13.00,TX,Texas,CA,California,2024,12
13.00,TX,Texas,CA,California,2024,12
13.00,TX,Texas,CO,Colorado,2024,12
13.00,TX,Texas,CO,Colorado,2024,12
13.00,TX,Texas,CO,Colorado,2024,12
13.00,TX,Texas,CO,Colorado,2024,12
13.00,TX,Texas,CO,Colorado,2024,12
13.00,TX,Texas,CO,Colorado,2024,12
13.00,TX,Texas,FL,Florida,2024,12
13.00,TX,Texas,FL,Florida,2024,12
13.00,TX,Texas,FL,Florida,2024,12
13.00,TX,Texas,FL,Florida,2024,12
13.00,TX,Texas,FL,Florida,2024,12
13.00,TX,Texas,FL,Florida,2024,12
13.00,TX,Texas,GA,Georgia,2024,12
13.00,TX,Texas,GA,Georgia,2024,12
13.00,TX,Texas,HI,Hawaii,2024,12
13.00,TX,Texas,IL,Illinois,2024,12
13.00,TX,Texas,KY,Kentucky,2024,12
13.00,TX,Texas,MA,Massachusetts,2024,12
13.00,TX,Texas,MA,Massachusetts,2024,12
13.00,TX,Texas,MD,Maryland,2024,12
13.00,TX,Texas,MO,Missouri,2024,12
13.00,TX,Texas,MS,Mississippi,2024,12
13.00,TX,Texas,MS,Mississippi,2024,12
13.00,TX,Texas,NC,North Carolina,2024,12
13.00,TX,Texas,NE,Nebraska,2024,12
13.00,TX,Texas,NJ,New Jersey,2024,12
13.00,TX,Texas,NV,Nevada,2024,12
13.00,TX,Texas,NV,Nevada,2024,12
13.00,TX,Texas,NV,Nevada,2024,12
13.00,TX,Texas,NY,New York,2024,12
13.00,TX,Texas,OH,Ohio,2024,12
13.00,TX,Texas,OR,Oregon,2024,12
13.00,TX,Texas,PA,Pennsylvania,2024,12
13.00,TX,Texas,PA,Pennsylvania,2024,12
13.00,TX,Texas,TN,Tennessee,2024,12
13.00,TX,Texas,TX,Texas,2024,12
13.00,TX,Texas,TX,Texas,2024,12
13.00,TX,Texas,TX,Texas,2024,12
13.00,TX,Texas,TX,Texas,2024,12
13.00,TX,Texas,TX,Texas,2024,12
13.00,TX,Texas,TX,Texas,2024,12
13.00,TX,Texas,TX,Texas,2024,12
13.00,TX,Texas,TX,Texas,2024,12
13.00,TX,Texas,TX,Texas,2024,12
13.00,TX,Texas,TX,Texas,2024,12
13.00,TX,Texas,TX,Texas,2024,12
13.00,TX,Texas,TX,Texas,2024,12
13.00,TX,Texas,UT,Utah,2024,12
13.00,TX,Texas,VA,Virginia,2024,12
13.00,TX,Texas,VA,Virginia,2024,12
13.00,TX,Texas,WI,Wisconsin,2024,12
13.00,TX,Texas,WY,Wyoming,2024,12
13.00,UT,Utah,CA,California,2024,12
13.00,UT,Utah,CA,California,2024,12
13.00,UT,Utah,CA,California,2024,12
13.00,UT,Utah,FL,Florida,2024,12
13.00,UT,Utah,FL,Florida,2024,12
13.00,UT,Utah,IL,Illinois,2024,12
13.00,UT,Utah,IL,Illinois,2024,12
13.00,UT,Utah,LA,Louisiana,2024,12
13.00,UT,Utah,NM,New Mexico,2024,12
13.00,UT,Utah,NV,Nevada,2024,12
13.00,UT,Utah,OR,Oregon,2024,12
13.00,UT,Utah,OR,Oregon,2024,12
13.00,UT,Utah,TX,Texas,2024,12
13.00,UT,Utah,VA,Virginia,2024,12
13.00,UT,Utah,WI,Wisconsin,2024,12
13.00,VA,Virginia,AR,Arkansas,2024,12
13.00,VA,Virginia,FL,Florida,2024,12
13.00,VA,Virginia,FL,Florida,2024,12
13.00,VA,Virginia,FL,Florida,2024,12
13.00,VA,Virginia,FL,Florida,2024,12
13.00,VA,Virginia,FL,Florida,2024,12
13.00,VA,Virginia,GA,Georgia,2024,12
13.00,VA,Virginia,GA,Georgia,2024,12
13.00,VA,Virginia,IL,Illinois,2024,12
13.00,VA,Virginia,IL,Illinois,2024,12
13.00,VA,Virginia,KY,Kentucky,2024,12
13.00,VA,Virginia,MI,Michigan,2024,12
13.00,VA,Virginia,MO,Missouri,2024,12
13.00,VA,Virginia,NC,North Carolina,2024,12
13.00,VA,Virginia,OH,Ohio,2024,12
13.00,VA,Virginia,OR,Oregon,2024,12
13.00,VA,Virginia,PA,Pennsylvania,2024,12
13.00,VA,Virginia,PA,Pennsylvania,2024,12
13.00,VA,Virginia,RI,Rhode Island,2024,12
13.00,VA,Virginia,SC,South Carolina,2024,12
13.00,VA,Virginia,UT,Utah,2024,12
13.00,VI,U.S. Virgin Islands,PA,Pennsylvania,2024,12
13.00,VT,Vermont,PA,Pennsylvania,2024,12
13.00,WA,Washington,AZ,Arizona,2024,12
13.00,WA,Washington,CA,California,2024,12
13.00,WA,Washington,CA,California,2024,12
13.00,WA,Washington,CA,California,2024,12
13.00,WA,Washington,FL,Florida,2024,12
13.00,WA,Washington,FL,Florida,2024,12
13.00,WA,Washington,HI,Hawaii,2024,12
13.00,WA,Washington,HI,Hawaii,2024,12
13.00,WA,Washington,HI,Hawaii,2024,12
13.00,WA,Washington,IN,Indiana,2024,12
13.00,WA,Washington,KY,Kentucky,2024,12
13.00,WA,Washington,MT,Montana,2024,12
13.00,WA,Washington,NE,Nebraska,2024,12
13.00,WA,Washington,OH,Ohio,2024,12
13.00,WA,Washington,WA,Washington,2024,12
13.00,WA,Washington,WI,Wisconsin,2024,12
13.00,WI,Wisconsin,FL,Florida,2024,12
13.00,WI,Wisconsin,GA,Georgia,2024,12
13.00,WI,Wisconsin,NJ,New Jersey,2024,12
13.00,WI,Wisconsin,TX,Texas,2024,12
13.00,WI,Wisconsin,WA,Washington,2024,12
13.00,WI,Wisconsin,WI,Wisconsin,2024,12
13.00,WY,Wyoming,CO,Colorado,2024,12
13.00,WY,Wyoming,TX,Texas,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,AK,Alaska,2024,12
14.00,AK,Alaska,NY,New York,2024,12
14.00,AK,Alaska,TX,Texas,2024,12
14.00,AK,Alaska,WA,Washington,2024,12
14.00,AK,Alaska,WA,Washington,2024,12
14.00,AK,Alaska,WA,Washington,2024,12
14.00,AL,Alabama,MD,Maryland,2024,12
14.00,AL,Alabama,TN,Tennessee,2024,12
14.00,AL,Alabama,TX,Texas,2024,12
14.00,AL,Alabama,TX,Texas,2024,12
14.00,AR,Arkansas,IL,Illinois,2024,12
14.00,AR,Arkansas,TX,Texas,2024,12
14.00,AR,Arkansas,TX,Texas,2024,12
14.00,AZ,Arizona,CA,California,2024,12
14.00,AZ,Arizona,CA,California,2024,12
14.00,AZ,Arizona,CA,California,2024,12
14.00,AZ,Arizona,CA,California,2024,12
14.00,AZ,Arizona,CO,Colorado,2024,12
14.00,AZ,Arizona,CT,Connecticut,2024,12
14.00,AZ,Arizona,FL,Florida,2024,12
14.00,AZ,Arizona,FL,Florida,2024,12
14.00,AZ,Arizona,IA,Iowa,2024,12
14.00,AZ,Arizona,IL,Illinois,2024,12
14.00,AZ,Arizona,MO,Missouri,2024,12
14.00,AZ,Arizona,NE,Nebraska,2024,12
14.00,AZ,Arizona,NE,Nebraska,2024,12
14.00,AZ,Arizona,NJ,New Jersey,2024,12
14.00,AZ,Arizona,NV,Nevada,2024,12
14.00,CA,California,AZ,Arizona,2024,12
14.00,CA,California,AZ,Arizona,2024,12
14.00,CA,California,AZ,Arizona,2024,12
14.00,CA,California,AZ,Arizona,2024,12
14.00,CA,California,AZ,Arizona,2024,12
14.00,CA,California,CA,California,2024,12
14.00,CA,California,CA,California,2024,12
14.00,CA,California,CA,California,2024,12
14.00,CA,California,CA,California,2024,12
14.00,CA,California,CA,California,2024,12
14.00,CA,California,CA,California,2024,12
14.00,CA,California,CA,California,2024,12
14.00,CA,California,CA,California,2024,12
14.00,CA,California,CA,California,2024,12
14.00,CA,California,CA,California,2024,12
14.00,CA,California,CA,California,2024,12
14.00,CA,California,CA,California,2024,12
14.00,CA,California,CA,California,2024,12
14.00,CA,California,CO,Colorado,2024,12
14.00,CA,California,CO,Colorado,2024,12
14.00,CA,California,FL,Florida,2024,12
14.00,CA,California,FL,Florida,2024,12
14.00,CA,California,FL,Florida,2024,12
14.00,CA,California,GA,Georgia,2024,12
14.00,CA,California,GA,Georgia,2024,12
14.00,CA,California,HI,Hawaii,2024,12
14.00,CA,California,ID,Idaho,2024,12
14.00,CA,California,ID,Idaho,2024,12
14.00,CA,California,IL,Illinois,2024,12
14.00,CA,California,IL,Illinois,2024,12
14.00,CA,California,IN,Indiana,2024,12
14.00,CA,California,IN,Indiana,2024,12
14.00,CA,California,IN,Indiana,2024,12
14.00,CA,California,IN,Indiana,2024,12
14.00,CA,California,KY,Kentucky,2024,12
14.00,CA,California,KY,Kentucky,2024,12
14.00,CA,California,MN,Minnesota,2024,12
14.00,CA,California,MN,Minnesota,2024,12
14.00,CA,California,NC,North Carolina,2024,12
14.00,CA,California,NJ,New Jersey,2024,12
14.00,CA,California,NV,Nevada,2024,12
14.00,CA,California,OH,Ohio,2024,12
14.00,CA,California,OR,Oregon,2024,12
14.00,CA,California,OR,Oregon,2024,12
14.00,CA,California,OR,Oregon,2024,12
14.00,CA,California,TN,Tennessee,2024,12
14.00,CA,California,TN,Tennessee,2024,12
14.00,CA,California,TN,Tennessee,2024,12
14.00,CA,California,TX,Texas,2024,12
14.00,CA,California,TX,Texas,2024,12
14.00,CA,California,TX,Texas,2024,12
14.00,CA,California,TX,Texas,2024,12
14.00,CA,California,UT,Utah,2024,12
14.00,CA,California,UT,Utah,2024,12
14.00,CA,California,VA,Virginia,2024,12
14.00,CA,California,VA,Virginia,2024,12
14.00,CA,California,WA,Washington,2024,12
14.00,CA,California,WA,Washington,2024,12
14.00,CA,California,WA,Washington,2024,12
14.00,CA,California,WA,Washington,2024,12
14.00,CA,California,WA,Washington,2024,12
14.00,CA,California,WA,Washington,2024,12
14.00,CO,Colorado,AZ,Arizona,2024,12
14.00,CO,Colorado,CA,California,2024,12
14.00,CO,Colorado,CA,California,2024,12
14.00,CO,Colorado,CA,California,2024,12
14.00,CO,Colorado,CA,California,2024,12
14.00,CO,Colorado,CA,California,2024,12
14.00,CO,Colorado,CA,California,2024,12
14.00,CO,Colorado,CA,California,2024,12
14.00,CO,Colorado,FL,Florida,2024,12
14.00,CO,Colorado,FL,Florida,2024,12
14.00,CO,Colorado,FL,Florida,2024,12
14.00,CO,Colorado,KY,Kentucky,2024,12
14.00,CO,Colorado,MD,Maryland,2024,12
14.00,CO,Colorado,NV,Nevada,2024,12
14.00,CO,Colorado,OR,Oregon,2024,12
14.00,CO,Colorado,OR,Oregon,2024,12
14.00,CO,Colorado,SD,South Dakota,2024,12
14.00,CO,Colorado,TX,Texas,2024,12
14.00,CO,Colorado,TX,Texas,2024,12
14.00,CO,Colorado,WA,Washington,2024,12
14.00,CO,Colorado,WI,Wisconsin,2024,12
14.00,CT,Connecticut,NC,North Carolina,2024,12
14.00,CT,Connecticut,RI,Rhode Island,2024,12
14.00,CT,Connecticut,SC,South Carolina,2024,12
14.00,CT,Connecticut,VA,Virginia,2024,12
14.00,FL,Florida,AZ,Arizona,2024,12
14.00,FL,Florida,AZ,Arizona,2024,12
14.00,FL,Florida,CA,California,2024,12
14.00,FL,Florida,CA,California,2024,12
14.00,FL,Florida,CA,California,2024,12
14.00,FL,Florida,CA,California,2024,12
14.00,FL,Florida,CT,Connecticut,2024,12
14.00,FL,Florida,GA,Georgia,2024,12
14.00,FL,Florida,IL,Illinois,2024,12
14.00,FL,Florida,IL,Illinois,2024,12
14.00,FL,Florida,IN,Indiana,2024,12
14.00,FL,Florida,KY,Kentucky,2024,12
14.00,FL,Florida,KY,Kentucky,2024,12
14.00,FL,Florida,KY,Kentucky,2024,12
14.00,FL,Florida,KY,Kentucky,2024,12
14.00,FL,Florida,KY,Kentucky,2024,12
14.00,FL,Florida,KY,Kentucky,2024,12
14.00,FL,Florida,LA,Louisiana,2024,12
14.00,FL,Florida,LA,Louisiana,2024,12
14.00,FL,Florida,MD,Maryland,2024,12
14.00,FL,Florida,MI,Michigan,2024,12
14.00,FL,Florida,MO,Missouri,2024,12
14.00,FL,Florida,NY,New York,2024,12
14.00,FL,Florida,NY,New York,2024,12
14.00,FL,Florida,NY,New York,2024,12
14.00,FL,Florida,OH,Ohio,2024,12
14.00,FL,Florida,OH,Ohio,2024,12
14.00,FL,Florida,OH,Ohio,2024,12
14.00,FL,Florida,OH,Ohio,2024,12
14.00,FL,Florida,PA,Pennsylvania,2024,12
14.00,FL,Florida,PA,Pennsylvania,2024,12
14.00,FL,Florida,PA,Pennsylvania,2024,12
14.00,FL,Florida,PR,Puerto Rico,2024,12
14.00,FL,Florida,TX,Texas,2024,12
14.00,FL,Florida,TX,Texas,2024,12
14.00,FL,Florida,TX,Texas,2024,12
14.00,FL,Florida,TX,Texas,2024,12
14.00,FL,Florida,TX,Texas,2024,12
14.00,FL,Florida,TX,Texas,2024,12
14.00,FL,Florida,TX,Texas,2024,12
14.00,FL,Florida,UT,Utah,2024,12
14.00,FL,Florida,VA,Virginia,2024,12
14.00,FL,Florida,VA,Virginia,2024,12
14.00,FL,Florida,VA,Virginia,2024,12
14.00,FL,Florida,VA,Virginia,2024,12
14.00,FL,Florida,VA,Virginia,2024,12
14.00,FL,Florida,WA,Washington,2024,12
14.00,GA,Georgia,IA,Iowa,2024,12
14.00,GA,Georgia,IL,Illinois,2024,12
14.00,GA,Georgia,KY,Kentucky,2024,12
14.00,GA,Georgia,KY,Kentucky,2024,12
14.00,GA,Georgia,LA,Louisiana,2024,12
14.00,GA,Georgia,ME,Maine,2024,12
14.00,GA,Georgia,NV,Nevada,2024,12
14.00,GA,Georgia,NY,New York,2024,12
14.00,GA,Georgia,PA,Pennsylvania,2024,12
14.00,GA,Georgia,TX,Texas,2024,12
14.00,GA,Georgia,TX,Texas,2024,12
14.00,GA,Georgia,VA,Virginia,2024,12
14.00,GA,Georgia,VA,Virginia,2024,12
14.00,GA,Georgia,WI,Wisconsin,2024,12
14.00,HI,Hawaii,CA,California,2024,12
14.00,HI,Hawaii,HI,Hawaii,2024,12
14.00,HI,Hawaii,TX,Texas,2024,12
14.00,HI,Hawaii,TX,Texas,2024,12
14.00,HI,Hawaii,VA,Virginia,2024,12
14.00,IA,Iowa,IL,Illinois,2024,12
14.00,IA,Iowa,MO,Missouri,2024,12
14.00,IA,Iowa,NV,Nevada,2024,12
14.00,ID,Idaho,MN,Minnesota,2024,12
14.00,ID,Idaho,WA,Washington,2024,12
14.00,IL,Illinois,CA,California,2024,12
14.00,IL,Illinois,CA,California,2024,12
14.00,IL,Illinois,FL,Florida,2024,12
14.00,IL,Illinois,FL,Florida,2024,12
14.00,IL,Illinois,FL,Florida,2024,12
14.00,IL,Illinois,FL,Florida,2024,12
14.00,IL,Illinois,GA,Georgia,2024,12
14.00,IL,Illinois,IA,Iowa,2024,12
14.00,IL,Illinois,IA,Iowa,2024,12
14.00,IL,Illinois,IA,Iowa,2024,12
14.00,IL,Illinois,IA,Iowa,2024,12
14.00,IL,Illinois,IN,Indiana,2024,12
14.00,IL,Illinois,KS,Kansas,2024,12
14.00,IL,Illinois,KY,Kentucky,2024,12
14.00,IL,Illinois,LA,Louisiana,2024,12
14.00,IL,Illinois,MA,Massachusetts,2024,12
14.00,IL,Illinois,MD,Maryland,2024,12
14.00,IL,Illinois,MI,Michigan,2024,12
14.00,IL,Illinois,MN,Minnesota,2024,12
14.00,IL,Illinois,MN,Minnesota,2024,12
14.00,IL,Illinois,MO,Missouri,2024,12
14.00,IL,Illinois,MO,Missouri,2024,12
14.00,IL,Illinois,MT,Montana,2024,12
14.00,IL,Illinois,NC,North Carolina,2024,12
14.00,IL,Illinois,NE,Nebraska,2024,12
14.00,IL,Illinois,NY,New York,2024,12
14.00,IL,Illinois,OK,Oklahoma,2024,12
14.00,IL,Illinois,OR,Oregon,2024,12
14.00,IL,Illinois,OR,Oregon,2024,12
14.00,IL,Illinois,OR,Oregon,2024,12
14.00,IL,Illinois,OR,Oregon,2024,12
14.00,IL,Illinois,PA,Pennsylvania,2024,12
14.00,IL,Illinois,PA,Pennsylvania,2024,12
14.00,IL,Illinois,RI,Rhode Island,2024,12
14.00,IL,Illinois,SD,South Dakota,2024,12
14.00,IL,Illinois,TN,Tennessee,2024,12
14.00,IL,Illinois,TN,Tennessee,2024,12
14.00,IL,Illinois,TN,Tennessee,2024,12
14.00,IL,Illinois,TX,Texas,2024,12
14.00,IL,Illinois,TX,Texas,2024,12
14.00,IL,Illinois,TX,Texas,2024,12
14.00,IL,Illinois,VA,Virginia,2024,12
14.00,IL,Illinois,WA,Washington,2024,12
14.00,IN,Indiana,CA,California,2024,12
14.00,IN,Indiana,CA,California,2024,12
14.00,IN,Indiana,CA,California,2024,12
14.00,IN,Indiana,CA,California,2024,12
14.00,IN,Indiana,FL,Florida,2024,12
14.00,IN,Indiana,IL,Illinois,2024,12
14.00,IN,Indiana,IN,Indiana,2024,12
14.00,IN,Indiana,KY,Kentucky,2024,12
14.00,IN,Indiana,MN,Minnesota,2024,12
14.00,IN,Indiana,MN,Minnesota,2024,12
14.00,IN,Indiana,NY,New York,2024,12
14.00,IN,Indiana,OH,Ohio,2024,12
14.00,IN,Indiana,TX,Texas,2024,12
14.00,IN,Indiana,TX,Texas,2024,12
14.00,KS,Kansas,IL,Illinois,2024,12
14.00,KY,Kentucky,FL,Florida,2024,12
14.00,KY,Kentucky,FL,Florida,2024,12
14.00,KY,Kentucky,FL,Florida,2024,12
14.00,KY,Kentucky,FL,Florida,2024,12
14.00,KY,Kentucky,MD,Maryland,2024,12
14.00,KY,Kentucky,MO,Missouri,2024,12
14.00,KY,Kentucky,OH,Ohio,2024,12
14.00,KY,Kentucky,TN,Tennessee,2024,12
14.00,KY,Kentucky,TX,Texas,2024,12
14.00,KY,Kentucky,TX,Texas,2024,12
14.00,KY,Kentucky,VA,Virginia,2024,12
14.00,KY,Kentucky,WA,Washington,2024,12
14.00,LA,Louisiana,FL,Florida,2024,12
14.00,LA,Louisiana,GA,Georgia,2024,12
14.00,LA,Louisiana,MO,Missouri,2024,12
14.00,LA,Louisiana,NC,North Carolina,2024,12
14.00,LA,Louisiana,NJ,New Jersey,2024,12
14.00,LA,Louisiana,TN,Tennessee,2024,12
14.00,LA,Louisiana,TX,Texas,2024,12
14.00,LA,Louisiana,TX,Texas,2024,12
14.00,LA,Louisiana,VA,Virginia,2024,12
14.00,LA,Louisiana,VA,Virginia,2024,12
14.00,MA,Massachusetts,IL,Illinois,2024,12
14.00,MA,Massachusetts,MA,Massachusetts,2024,12
14.00,MA,Massachusetts,MD,Maryland,2024,12
14.00,MA,Massachusetts,MO,Missouri,2024,12
14.00,MA,Massachusetts,TX,Texas,2024,12
14.00,MD,Maryland,CA,California,2024,12
14.00,MD,Maryland,CO,Colorado,2024,12
14.00,MD,Maryland,FL,Florida,2024,12
14.00,MD,Maryland,KY,Kentucky,2024,12
14.00,MD,Maryland,MN,Minnesota,2024,12
14.00,MD,Maryland,MO,Missouri,2024,12
14.00,MD,Maryland,PR,Puerto Rico,2024,12
14.00,ME,Maine,GA,Georgia,2024,12
14.00,MI,Michigan,CO,Colorado,2024,12
14.00,MI,Michigan,IL,Illinois,2024,12
14.00,MI,Michigan,IL,Illinois,2024,12
14.00,MI,Michigan,IN,Indiana,2024,12
14.00,MI,Michigan,LA,Louisiana,2024,12
14.00,MI,Michigan,MI,Michigan,2024,12
14.00,MI,Michigan,MI,Michigan,2024,12
14.00,MI,Michigan,MN,Minnesota,2024,12
14.00,MI,Michigan,MN,Minnesota,2024,12
14.00,MI,Michigan,NC,North Carolina,2024,12
14.00,MI,Michigan,NY,New York,2024,12
14.00,MI,Michigan,TN,Tennessee,2024,12
14.00,MI,Michigan,TX,Texas,2024,12
14.00,MI,Michigan,VA,Virginia,2024,12
14.00,MN,Minnesota,AZ,Arizona,2024,12
14.00,MN,Minnesota,IL,Illinois,2024,12
14.00,MN,Minnesota,IN,Indiana,2024,12
14.00,MN,Minnesota,MI,Michigan,2024,12
14.00,MN,Minnesota,MN,Minnesota,2024,12
14.00,MN,Minnesota,NC,North Carolina,2024,12
14.00,MN,Minnesota,PA,Pennsylvania,2024,12
14.00,MN,Minnesota,TN,Tennessee,2024,12
14.00,MN,Minnesota,TN,Tennessee,2024,12
14.00,MN,Minnesota,TX,Texas,2024,12
14.00,MN,Minnesota,VA,Virginia,2024,12
14.00,MN,Minnesota,WA,Washington,2024,12
14.00,MO,Missouri,FL,Florida,2024,12
14.00,MO,Missouri,FL,Florida,2024,12
14.00,MO,Missouri,GA,Georgia,2024,12
14.00,MO,Missouri,IL,Illinois,2024,12
14.00,MO,Missouri,IL,Illinois,2024,12
14.00,MO,Missouri,IL,Illinois,2024,12
14.00,MO,Missouri,TX,Texas,2024,12
14.00,MO,Missouri,TX,Texas,2024,12
14.00,MO,Missouri,UT,Utah,2024,12
14.00,MO,Missouri,WI,Wisconsin,2024,12
14.00,MT,Montana,CO,Colorado,2024,12
14.00,MT,Montana,IL,Illinois,2024,12
14.00,MT,Montana,IL,Illinois,2024,12
14.00,MT,Montana,NJ,New Jersey,2024,12
14.00,MT,Montana,NV,Nevada,2024,12
14.00,NC,North Carolina,AL,Alabama,2024,12
14.00,NC,North Carolina,CA,California,2024,12
14.00,NC,North Carolina,CA,California,2024,12
14.00,NC,North Carolina,CT,Connecticut,2024,12
14.00,NC,North Carolina,FL,Florida,2024,12
14.00,NC,North Carolina,IL,Illinois,2024,12
14.00,NC,North Carolina,KY,Kentucky,2024,12
14.00,NC,North Carolina,MN,Minnesota,2024,12
14.00,NC,North Carolina,NC,North Carolina,2024,12
14.00,NC,North Carolina,NC,North Carolina,2024,12
14.00,NC,North Carolina,NJ,New Jersey,2024,12
14.00,NC,North Carolina,NY,New York,2024,12
14.00,NC,North Carolina,PA,Pennsylvania,2024,12
14.00,NC,North Carolina,TX,Texas,2024,12
14.00,NC,North Carolina,TX,Texas,2024,12
14.00,NC,North Carolina,VA,Virginia,2024,12
14.00,NC,North Carolina,WI,Wisconsin,2024,12
14.00,ND,North Dakota,SD,South Dakota,2024,12
14.00,NE,Nebraska,FL,Florida,2024,12
14.00,NE,Nebraska,IL,Illinois,2024,12
14.00,NH,New Hampshire,VA,Virginia,2024,12
14.00,NJ,New Jersey,AZ,Arizona,2024,12
14.00,NJ,New Jersey,CA,California,2024,12
14.00,NJ,New Jersey,FL,Florida,2024,12
14.00,NJ,New Jersey,GA,Georgia,2024,12
14.00,NJ,New Jersey,IL,Illinois,2024,12
14.00,NJ,New Jersey,MA,Massachusetts,2024,12
14.00,NJ,New Jersey,MT,Montana,2024,12
14.00,NJ,New Jersey,NC,North Carolina,2024,12
14.00,NJ,New Jersey,NY,New York,2024,12
14.00,NJ,New Jersey,RI,Rhode Island,2024,12
14.00,NJ,New Jersey,SC,South Carolina,2024,12
14.00,NJ,New Jersey,TX,Texas,2024,12
14.00,NJ,New Jersey,UT,Utah,2024,12
14.00,NJ,New Jersey,VT,Vermont,2024,12
14.00,NM,New Mexico,NM,New Mexico,2024,12
14.00,NM,New Mexico,NM,New Mexico,2024,12
14.00,NM,New Mexico,WA,Washington,2024,12
14.00,NV,Nevada,CA,California,2024,12
14.00,NV,Nevada,CA,California,2024,12
14.00,NV,Nevada,CA,California,2024,12
14.00,NV,Nevada,CO,Colorado,2024,12
14.00,NV,Nevada,FL,Florida,2024,12
14.00,NV,Nevada,FL,Florida,2024,12
14.00,NV,Nevada,GA,Georgia,2024,12
