year_month,origin_abbrev,dest_abbrev,flight_normalized,population_origin_normalized,population_dest_normalized,distance_km,vaccination_pct,avg_temp_f,precip_in,raw_score,infection_probability,transmission_event
2024-12,NY,CT,0.004160246533127889,0.502274324677411,0.092830952999514,210.16521208049534,43.6,31.6,5.18,1.2932684792830262e-10,0.0,0
2024-12,NY,DE,0.00015408320493066256,0.502274324677411,0.026482353109351,500.15657965240194,41.9,38.2,3.02,8.477397323811086e-13,0.0,0
2024-12,NY,FL,1.0,0.502274324677411,0.580280097675892,1857.9319193148626,29.8,60.6,1.76,4.9356834886376274e-08,0.0,0
2024-12,NY,GA,0.2617873651771957,0.502274324677411,0.283053313761336,1453.7374007179562,29.8,48.9,3.24,5.422528045658938e-09,0.0,0
2024-12,NY,IA,0.011864406779661017,0.502274324677411,0.08230432735185,1550.3122495549528,38.7,28.2,1.34,2.1633442141574493e-10,0.0,0
2024-12,NY,IL,0.33821263482280434,0.502274324677411,0.322074344659348,1287.6575062923457,36.9,34.0,2.6,1.3025906093362294e-08,0.0,0
2024-12,NY,IN,0.06533127889060092,0.502274324677411,0.176110997320095,989.2250228566724,37.5,34.6,4.17,1.0797173987408378e-09,0.0,0
2024-12,NY,KS,0.00015408320493066256,0.502274324677411,0.075465967793359,2078.8122939448203,36.8,38.0,0.19,1.0574190610325774e-11,0.0,0
2024-12,NY,KY,0.13359013867488445,0.502274324677411,0.116158901099245,1042.583942007823,34.4,40.2,5.04,1.07260992245502e-09,0.0,0
2024-12,NY,LA,0.03697996918335902,0.502274324677411,0.117380375865198,2068.802752131534,29.5,55.4,6.24,1.0333978734019221e-10,0.0,0
2024-12,NY,MA,0.2130970724191063,0.502274324677411,0.179683416427579,251.5144834952176,48.8,30.7,5.04,1.012685811597369e-08,0.0,0
2024-12,NY,MD,0.07103235747303543,0.502274324677411,0.158609582660094,514.5801840273862,44.2,37.5,2.75,2.4126112051700637e-09,0.0,0
2024-12,NY,ME,0.03466872110939907,0.502274324677411,0.035819712223676,437.5996274968469,45.2,23.0,4.86,2.821119016258165e-10,0.0,0
2024-12,NY,MI,0.1711864406779661,0.502274324677411,0.257595567408071,919.7509033300262,36.3,27.9,2.69,8.839249543980954e-09,0.0,0
2024-12,NY,MN,0.05346687211093991,0.502274324677411,0.147257451028152,1648.3874461768826,42.1,19.6,0.92,3.1602230924049734e-09,0.0,0
2024-12,NY,MO,0.07796610169491526,0.502274324677411,0.159017716144765,1596.4763607394132,35.6,37.8,2.51,1.1548200050779707e-09,0.0,0
2024-12,NY,MT,0.0023112480739599386,0.502274324677411,0.029072408290137,2839.6556415757686,33.0,28.8,1.0,1.25053670919916e-11,0.0,0
2024-12,NY,NC,0.3667180277349769,0.502274324677411,0.278081286547201,933.641203670214,39.7,43.6,3.11,1.0191253577897489e-08,0.0,0
2024-12,NY,NE,0.014946070878274268,0.502274324677411,0.050772980901185,2110.2744337819295,38.6,33.0,0.27,5.251661571883419e-10,0.0,0
2024-12,NY,NH,0.009553158705701078,0.502274324677411,0.035982216230778,214.58931206917967,44.7,24.8,4.37,1.6608375364828753e-10,0.0,0
2024-12,NY,NJ,0.06040061633281972,0.502274324677411,0.238439496501403,360.73108984796613,39.4,35.0,3.69,3.9408176398766974e-09,0.0,0
2024-12,NY,NV,0.06024653312788906,0.502274324677411,0.081975110453065,3535.8460393434248,29.9,37.6,0.82,7.610072907848978e-10,0.0,0
2024-12,NY,OH,0.12172573189522343,0.502274324677411,0.302473415183649,787.2373311738882,37.6,34.6,3.61,5.001885625549987e-09,0.0,0
2024-12,NY,OK,0.02110939907550077,0.502274324677411,0.104037056867651,2167.8273308035236,30.8,45.1,1.54,2.378659291158696e-10,0.0,0
2024-12,NY,OR,0.009553158705701078,0.502274324677411,0.108644604942673,3684.7585145171847,38.9,36.6,6.8,1.4613273268117368e-11,0.0,0
2024-12,NY,PA,0.1436055469953775,0.502274324677411,0.332647729988146,338.1080025370817,39.3,31.0,3.19,1.8259815321940865e-08,0.0,0
2024-12,NY,RI,0.003389830508474576,0.502274324677411,0.028126692456008,295.1383559158248,46.3,33.8,6.92,1.498332457604044e-11,0.0,0
2024-12,NY,SC,0.09722650231124808,0.502274324677411,0.137906541358592,1212.1690662299673,33.6,47.6,3.13,1.1098307227963455e-09,0.0,0
2024-12,NY,TN,0.1519260400616333,0.502274324677411,0.182893717477545,1367.4130374949905,32.7,42.9,5.54,1.3132803859863304e-09,0.0,0
2024-12,NY,TX,0.25469953775038523,0.502274324677411,0.782834592914759,2573.6724354809107,32.8,54.2,1.67,1.3106787888840465e-08,0.0,0
2024-12,NY,UT,0.027426810477657937,0.502274324677411,0.087712487398689,3086.1444821022574,34.2,33.7,0.65,5.226273016453197e-10,0.0,0
2024-12,NY,VA,0.34699537750385206,0.502274324677411,0.223679066596693,752.8209205260755,40.5,38.8,2.9,1.136353838869726e-08,0.0,0
2024-12,NY,VT,0.023728813559322035,0.502274324677411,0.016616471012988,191.98381819642412,50.9,23.6,4.26,2.015820175631321e-10,0.0,0
2024-12,NY,WA,0.03697996918335902,0.502274324677411,0.20050920830804,3602.4557216438175,40.3,35.0,7.8,9.396703009092816e-11,0.0,0
2024-12,NY,WI,0.029892141756548536,0.502274324677411,0.151698337539352,1174.0847085908401,40.1,23.6,1.24,1.6531084292757001e-09,0.0,0
2024-12,OH,AL,0.0003081664098613251,0.302473415183649,0.131103367048637,968.7188324675411,33.4,48.5,5.14,1.5150860069802432e-12,0.0,0
2024-12,OH,AR,0.00015408320493066256,0.302473415183649,0.078730060441379,974.4120522121169,34.4,46.3,6.69,3.534067983632927e-13,0.0,0
2024-12,OH,AZ,0.0275808936825886,0.302473415183649,0.190717494970447,2581.53730475591,31.9,47.8,0.01,4.041932838460112e-08,0.0,0
2024-12,OH,CA,0.034976887519260404,0.302473415183649,1.0,3175.8674482152765,38.8,48.4,3.74,4.743045741422681e-10,0.0,0
2024-12,OH,CO,0.05531587057010786,0.302473415183649,0.150842573781169,1945.9020103200403,41.0,32.0,0.47,2.1033339701041856e-09,0.0,0
2024-12,OH,CT,0.0061633281972265025,0.302473415183649,0.092830952999514,833.921951013132,43.6,31.6,5.18,2.9078136839627023e-11,0.0,0
2024-12,OH,FL,0.2049306625577812,0.302473415183649,0.580280097675892,1423.7356394590083,29.8,60.6,1.76,7.94878804986778e-09,0.0,0
2024-12,OH,GA,0.10385208012326656,0.302473415183649,0.283053313761336,918.4536372349119,29.8,48.9,3.24,2.050422134654689e-09,0.0,0
2024-12,OH,IA,0.00015408320493066256,0.302473415183649,0.08230432735185,868.0412418199263,38.7,28.2,1.34,3.021759886738426e-12,0.0,0
2024-12,OH,IL,0.17873651771956856,0.302473415183649,0.322074344659348,549.0631063547642,36.9,34.0,2.6,9.72200276292632e-09,0.0,0
2024-12,OH,IN,0.005701078582434515,0.302473415183649,0.176110997320095,228.4219270842387,37.5,34.6,4.17,2.457250890013026e-10,0.0,0
2024-12,OH,KS,0.0003081664098613251,0.302473415183649,0.075465967793359,1339.753225741023,36.8,38.0,0.19,1.976122336334166e-11,0.0,0
2024-12,OH,KY,0.012326656394453005,0.302473415183649,0.116158901099245,309.8136838053187,34.4,40.2,5.04,2.0057156681071617e-10,0.0,0
2024-12,OH,MA,0.046224961479198766,0.302473415183649,0.179683416427579,985.3694710999793,48.8,30.7,5.04,3.376633521759319e-10,0.0,0
2024-12,OH,MD,0.024345146379044683,0.302473415183649,0.158609582660094,556.9578247200252,44.2,37.5,2.75,4.60066363118678e-10,0.0,0
2024-12,OH,MI,0.04175654853620955,0.302473415183649,0.257595567408071,486.6084921982817,36.3,27.9,2.69,2.45418556521116e-09,0.0,0
2024-12,OH,MN,0.03343605546995378,0.302473415183649,0.147257451028152,1178.202528724417,42.1,19.6,0.92,1.6650741581542036e-09,0.0,0
2024-12,OH,MO,0.01848998459167951,0.302473415183649,0.159017716144765,815.617497538586,35.6,37.8,2.51,3.228250428922925e-10,0.0,0
2024-12,OH,MS,0.0012326656394453005,0.302473415183649,0.075443999468962,1067.6233524226998,27.9,50.4,5.42,3.4570456350207596e-12,0.0,0
2024-12,OH,MT,0.00015408320493066256,0.302473415183649,0.029072408290137,2309.1353764450405,33.0,28.8,1.0,6.174015278256346e-13,0.0,0
2024-12,OH,NC,0.09645608628659476,0.302473415183649,0.278081286547201,619.5219263509879,39.7,43.6,3.11,2.4327335446368323e-09,0.0,0
2024-12,OH,ND,0.00015408320493066256,0.302473415183649,0.02011862227912,1645.1541218648904,36.3,18.0,0.53,1.6458079674099865e-12,0.0,0
2024-12,OH,NE,0.00015408320493066256,0.302473415183649,0.050772980901185,1429.848708304283,38.6,33.0,0.27,4.811938618119185e-12,0.0,0
2024-12,OH,NJ,0.05963020030816641,0.302473415183649,0.238439496501403,722.451687933495,39.4,35.0,3.69,1.1698555284882928e-09,0.0,0
2024-12,OH,NV,0.02835130970724191,0.302473415183649,0.081975110453065,2859.227324212104,29.9,37.6,0.82,2.6669862428845634e-10,0.0,0
2024-12,OH,NY,0.12249614791987673,0.302473415183649,0.502274324677411,787.2373311738882,40.0,27.0,3.65,5.996920891389174e-09,0.0,0
2024-12,OH,OK,0.00015408320493066256,0.302473415183649,0.104037056867651,1383.0161213644983,30.8,45.1,1.54,1.6389109208303952e-12,0.0,0
2024-12,OH,PA,0.05238828967642527,0.302473415183649,0.332647729988146,488.5620404799956,39.3,31.0,3.19,2.7761398881796567e-09,0.0,0
2024-12,OH,SC,0.004006163328197226,0.302473415183649,0.137906541358592,747.8929952937739,33.6,47.6,3.13,4.46345020856075e-11,0.0,0
2024-12,OH,TN,0.03436055469953775,0.302473415183649,0.182893717477545,632.7248051257865,32.7,42.9,5.54,3.865596267676902e-10,0.0,0
2024-12,OH,TX,0.11047765793528505,0.302473415183649,0.782834592914759,1786.4560851646927,32.8,54.2,1.67,4.9323028063141456e-09,0.0,0
2024-12,OH,UT,0.010015408320493066,0.302473415183649,0.087712487398689,2398.4248747310235,34.2,33.7,0.65,1.478842127042029e-10,0.0,0
2024-12,OH,VA,0.11648690292758089,0.302473415183649,0.223679066596693,495.2684782512908,40.5,38.8,2.9,3.4919194402363144e-09,0.0,0
2024-12,OH,VT,0.00015408320493066256,0.302473415183649,0.016616471012988,963.041938429574,50.9,23.6,4.26,1.5714360892730176e-13,0.0,0
2024-12,OH,WA,0.00847457627118644,0.302473415183649,0.20050920830804,3096.1365638756706,40.3,35.0,7.8,1.5088696512678055e-11,0.0,0
2024-12,OH,WI,0.0007704160246533128,0.302473415183649,0.151698337539352,612.5799500291764,40.1,23.6,1.24,4.91759207242499e-11,0.0,0
2024-12,OK,AR,0.0003081664098613251,0.104037056867651,0.078730060441379,479.0191560895166,34.4,46.3,6.69,4.945332638085909e-13,0.0,0
2024-12,OK,AZ,0.04391371340523883,0.104037056867651,0.190717494970447,1285.9449880873183,31.9,47.8,0.01,4.4436289239149077e-08,0.0,0
2024-12,OK,CA,0.016486902927580895,0.104037056867651,1.0,2016.0668367119458,38.8,48.4,3.74,1.2113608219193527e-10,0.0,0
2024-12,OK,CO,0.07087827426810478,0.104037056867651,0.150842573781169,919.179654752938,41.0,32.0,0.47,1.9624248321292726e-09,0.0,0
2024-12,OK,FL,0.008166409861325115,0.104037056867651,0.580280097675892,1686.828730498521,29.8,60.6,1.76,9.195690814714709e-11,0.0,0
2024-12,OK,GA,0.04576271186440678,0.104037056867651,0.283053313761336,1350.4732290930742,29.8,48.9,3.24,2.113547151957987e-10,0.0,0
2024-12,OK,IL,0.055624036979969184,0.104037056867651,0.322074344659348,920.1888455522511,36.9,34.0,2.6,6.209420899375965e-10,0.0,0
2024-12,OK,IN,0.0006163328197226503,0.104037056867651,0.176110997320095,1181.6250555234276,37.5,34.6,4.17,1.766309139169689e-12,0.0,0
2024-12,OK,KS,0.002465331278890601,0.104037056867651,0.075465967793359,462.04502394122784,36.8,38.0,0.19,1.5766858713580804e-10,0.0,0
2024-12,OK,KY,0.013405238828967643,0.104037056867651,0.116158901099245,1188.6056424215878,34.4,40.2,5.04,1.9555201204341002e-11,0.0,0
2024-12,OK,LA,0.0004622496147919877,0.104037056867651,0.117380375865198,622.2186194575265,29.5,55.4,6.24,8.896122166814083e-13,0.0,0
2024-12,OK,MI,0.0003081664098613251,0.104037056867651,0.257595567408071,1425.0075232789804,36.3,27.9,2.69,2.1273134051419103e-12,0.0,0
2024-12,OK,MN,0.005238828967642527,0.104037056867651,0.147257451028152,1318.8480986491377,42.1,19.6,0.92,8.016389023301041e-11,0.0,0
2024-12,OK,MO,0.01864406779661017,0.104037056867651,0.159017716144765,573.6832791176186,35.6,37.8,2.51,1.5917927849970386e-10,0.0,0
2024-12,OK,NC,0.026810477657935285,0.104037056867651,0.278081286547201,1638.298901627104,39.7,43.6,3.11,8.794959586891394e-11,0.0,0
2024-12,OK,NJ,0.00015408320493066256,0.104037056867651,0.238439496501403,2071.395178343727,39.4,35.0,3.69,3.626335351909911e-13,0.0,0
2024-12,OK,NV,0.023574730354391372,0.104037056867651,0.081975110453065,1765.7685662475458,29.9,37.6,0.82,1.235122790391559e-10,0.0,0
2024-12,OK,NY,0.020338983050847456,0.104037056867651,0.502274324677411,2167.8273308035236,40.0,27.0,3.65,1.2437038059722137e-10,0.0,0
2024-12,OK,TN,0.00909090909090909,0.104037056867651,0.182893717477545,955.6745521221231,32.7,42.9,5.54,2.3289991435348277e-11,0.0,0
2024-12,OK,TX,0.22588597842835131,0.104037056867651,0.782834592914759,426.6344713203728,32.8,54.2,1.67,1.4524520228067937e-08,0.0,0
2024-12,OK,UT,0.01848998459167951,0.104037056867651,0.087712487398689,1328.3193215583697,34.2,33.7,0.65,1.6955639752238086e-10,0.0,0
2024-12,OK,VA,0.013405238828967643,0.104037056867651,0.223679066596693,1672.8675670639602,40.5,38.8,2.9,4.09205674421671e-11,0.0,0
2024-12,OK,WA,0.004006163328197226,0.104037056867651,0.20050920830804,2413.0369024049187,40.3,35.0,7.8,3.14788874235669e-12,0.0,0
2024-12,OK,WI,0.00015408320493066256,0.104037056867651,0.151698337539352,1207.6145828344613,40.1,23.6,1.24,1.716001933475043e-12,0.0,0
2024-12,OR,AZ,0.09568567026194146,0.108644604942673,0.190717494970447,1356.8255628980362,31.9,47.8,0.01,9.583033477377325e-08,0.0,0
2024-12,OR,CA,0.4554699537750385,0.108644604942673,1.0,787.1397540307747,38.8,48.4,3.74,8.950913533022343e-09,0.0,0
2024-12,OR,CO,0.08243451463790447,0.108644604942673,0.150842573781169,1312.592451828887,41.0,32.0,0.47,1.6690893608532468e-09,0.0,0
2024-12,OR,FL,0.020184899845916794,0.108644604942673,0.580280097675892,3906.045005588302,29.8,60.6,1.76,1.0250230707514652e-10,0.0,0
2024-12,OR,GA,0.019106317411402157,0.108644604942673,0.283053313761336,3508.061703047597,29.8,48.9,3.24,3.5474480163435266e-11,0.0,0
2024-12,OR,IA,0.00015408320493066256,0.108644604942673,0.08230432735185,2238.484621983678,38.7,28.2,1.34,4.2088858882432785e-13,0.0,0
2024-12,OR,ID,0.02835130970724191,0.108644604942673,0.050422591259846,466.22464805492655,24.2,30.2,3.03,1.50434097435581e-10,0.0,0
2024-12,OR,IL,0.029892141756548536,0.108644604942673,0.322074344659348,2574.2897422083743,36.9,34.0,2.6,1.2456191392256893e-10,0.0,0
2024-12,OR,IN,0.003852080123266564,0.108644604942673,0.176110997320095,2881.0715153675246,37.5,34.6,4.17,4.7281635785215106e-12,0.0,0
2024-12,OR,KS,0.00015408320493066256,0.108644604942673,0.075465967793359,1909.6392029440842,36.8,38.0,0.19,2.489879194383687e-12,0.0,0
2024-12,OR,KY,0.024807395993836672,0.108644604942673,0.116158901099245,3098.245079074497,34.4,40.2,5.04,1.449809824628205e-11,0.0,0
2024-12,OR,LA,0.00015408320493066256,0.108644604942673,0.117380375865198,2847.605113035494,29.5,55.4,6.24,6.766480423100686e-14,0.0,0
2024-12,OR,MA,0.006933744221879815,0.108644604942673,0.179683416427579,3935.3631118715457,48.8,30.7,5.04,4.555231302258884e-12,0.0,0
2024-12,OR,MI,0.004314329738058551,0.108644604942673,0.257595567408071,2772.1319711130586,36.3,27.9,2.69,1.5987585324293293e-11,0.0,0
2024-12,OR,MN,0.026194144838212634,0.108644604942673,0.147257451028152,2040.8861310324685,42.1,19.6,0.92,2.7048606720457795e-10,0.0,0
2024-12,OR,MO,0.004776579352850539,0.108644604942673,0.159017716144765,2486.508623980611,35.6,37.8,2.51,9.825738114078469e-12,0.0,0
2024-12,OR,MT,0.014637904468412942,0.108644604942673,0.029072408290137,866.0021504040479,33.0,28.8,1.0,5.6174948724956636e-11,0.0,0
2024-12,OR,NC,0.004160246533127889,0.108644604942673,0.278081286547201,3619.6727633916075,39.7,43.6,3.11,6.450483987666265e-12,0.0,0
2024-12,OR,NJ,0.00970724191063174,0.108644604942673,0.238439496501403,3790.5607129699824,39.4,35.0,3.69,1.3037313966328267e-11,0.0,0
2024-12,OR,NM,0.004776579352850539,0.108644604942673,0.054263070120043,1651.853313236061,36.6,40.7,0.02,5.722061943110278e-10,0.0,0
2024-12,OR,NV,0.07072419106317411,0.108644604942673,0.081975110453065,654.4594400957565,29.9,37.6,0.82,1.0440049124760515e-09,0.0,0
2024-12,OR,NY,0.009553158705701078,0.108644604942673,0.502274324677411,3684.7585145171847,40.0,27.0,3.65,3.5889754297994935e-11,0.0,0
2024-12,OR,OK,0.00015408320493066256,0.108644604942673,0.104037056867651,2229.930425314003,30.8,45.1,1.54,3.651003369561258e-13,0.0,0
2024-12,OR,TN,0.00847457627118644,0.108644604942673,0.182893717477545,3026.3772433031304,32.7,42.9,5.54,7.159572198727049e-12,0.0,0
2024-12,OR,TX,0.06086286594761171,0.108644604942673,0.782834592914759,2229.4297310085726,32.8,54.2,1.67,7.820728017234966e-10,0.0,0
2024-12,OR,UT,0.062403697996918334,0.108644604942673,0.087712487398689,930.7854496237479,34.2,33.7,0.65,8.528270550305747e-10,0.0,0
2024-12,OR,VA,0.007087827426810477,0.108644604942673,0.223679066596693,3567.158502205827,40.5,38.8,2.9,1.0595939938915671e-11,0.0,0
2024-12,OR,WA,0.20570107858243453,0.108644604942673,0.20050920830804,439.1162529426069,40.3,35.0,7.8,9.275382990132462e-10,0.0,0
2024-12,OR,WY,0.00015408320493066256,0.108644604942673,0.014989198180027,1072.8018377315848,31.1,29.1,0.77,3.356435129858405e-13,0.0,0
2024-12,PA,AL,0.005546995377503852,0.332647729988146,0.131103367048637,1311.2264025971501,33.4,48.5,5.14,2.2157828861805618e-11,0.0,0
2024-12,PA,AR,0.0018489984591679508,0.332647729988146,0.078730060441379,1440.0157125633368,34.4,46.3,6.69,3.155941294169176e-12,0.0,0
2024-12,PA,AZ,0.04175654853620955,0.332647729988146,0.190717494970447,3068.3348837821122,31.9,47.8,0.01,5.6621106830583986e-08,0.0,0
2024-12,PA,CA,0.08181818181818182,0.332647729988146,1.0,3646.134007551083,38.8,48.4,3.74,1.0628037365204534e-09,0.0,0
2024-12,PA,CO,0.056548536209553156,0.332647729988146,0.150842573781169,2417.6590197166674,41.0,32.0,0.47,1.903281926405754e-09,0.0,0
2024-12,PA,CT,0.01926040061633282,0.332647729988146,0.092830952999514,345.36316177714434,43.6,31.6,5.18,2.4130334711144153e-10,0.0,0
2024-12,PA,DE,0.00015408320493066256,0.332647729988146,0.026482353109351,291.71442124012697,41.9,38.2,3.02,9.626185158902978e-13,0.0,0
2024-12,PA,FL,0.42388289676425267,0.332647729988146,0.580280097675892,1556.1271781286177,29.8,60.6,1.76,1.6543275007639274e-08,0.0,0
2024-12,PA,GA,0.15870570107858242,0.332647729988146,0.283053313761336,1126.8313327600215,29.8,48.9,3.24,2.8087707107216535e-09,0.0,0
2024-12,PA,ID,0.00015408320493066256,0.332647729988146,0.050422591259846,3061.242617203605,24.2,30.2,3.03,3.8124340510395454e-13,0.0,0
2024-12,PA,IL,0.2184899845916795,0.332647729988146,0.322074344659348,1026.5406061528515,36.9,34.0,2.6,6.9906484991202256e-09,0.0,0
2024-12,PA,IN,0.025731895223420648,0.332647729988146,0.176110997320095,710.323371473053,37.5,34.6,4.17,3.922322409203038e-10,0.0,0
2024-12,PA,KS,0.00015408320493066256,0.332647729988146,0.075465967793359,1822.267193822546,36.8,38.0,0.19,7.98902794594993e-12,0.0,0
2024-12,PA,KY,0.0847457627118644,0.332647729988146,0.116158901099245,712.5525773400266,34.4,40.2,5.04,6.593607698521221e-10,0.0,0
2024-12,PA,LA,0.013559322033898305,0.332647729988146,0.117380375865198,1734.7341369385229,29.5,55.4,6.24,2.9927382895811815e-11,0.0,0
2024-12,PA,MA,0.09691833590138675,0.332647729988146,0.179683416427579,499.878703973437,48.8,30.7,5.04,1.5347764978249514e-09,0.0,0
2024-12,PA,MD,0.024345146379044683,0.332647729988146,0.158609582660094,244.47701244038672,44.2,37.5,2.75,1.1526623717831853e-09,0.0,0
2024-12,PA,ME,0.026040061633281972,0.332647729988146,0.035819712223676,772.0982730917268,45.2,23.0,4.86,7.953779429406052e-11,0.0,0
2024-12,PA,MI,0.07596302003081665,0.332647729988146,0.257595567408071,768.1673670016713,36.3,27.9,2.69,3.1103281446717134e-09,0.0,0
2024-12,PA,MN,0.04175654853620955,0.332647729988146,0.147257451028152,1524.5067918905115,42.1,19.6,0.92,1.767384650373597e-09,0.0,0
2024-12,PA,MO,0.033281972265023115,0.332647729988146,0.159017716144765,1303.23350264931,35.6,37.8,2.51,3.9994601593012146e-10,0.0,0
2024-12,PA,MS,0.0003081664098613251,0.332647729988146,0.075443999468962,1463.4139008989773,27.9,50.4,5.42,6.934152106194265e-13,0.0,0
2024-12,PA,NC,0.23143297380585517,0.332647729988146,0.278081286547201,625.7653240402544,39.7,43.6,3.11,6.355250673980103e-09,0.0,0
2024-12,PA,NH,0.01679506933744222,0.332647729988146,0.035982216230778,513.150367208613,44.7,24.8,4.37,8.086656380581767e-11,0.0,0
2024-12,PA,NJ,0.04067796610169491,0.332647729988146,0.238439496501403,267.5585780401786,39.4,35.0,3.69,2.3698042759440347e-09,0.0,0
2024-12,PA,NV,0.031587057010785825,0.332647729988146,0.081975110453065,3323.3612378378557,29.9,37.6,0.82,2.8114172364869325e-10,0.0,0
2024-12,PA,NY,0.14329738058551617,0.332647729988146,0.502274324677411,338.1080025370817,40.0,27.0,3.65,1.7963531684488894e-08,0.0,0
2024-12,PA,OH,0.047149460708782745,0.332647729988146,0.302473415183649,488.5620404799956,37.6,34.6,3.61,2.067557694702074e-09,0.0,0
2024-12,PA,OK,0.00015408320493066256,0.332647729988146,0.104037056867651,1867.0108343538543,30.8,45.1,1.54,1.3351593694554301e-12,0.0,0
2024-12,PA,RI,0.015254237288135594,0.332647729988146,0.028126692456008,478.6630673637408,46.3,33.8,6.92,2.7533411223094407e-11,0.0,0
2024-12,PA,SC,0.04807395993836672,0.332647729988146,0.137906541358592,890.585648018265,33.6,47.6,3.13,4.946671473815056e-10,0.0,0
2024-12,PA,TN,0.09399075500770417,0.332647729988146,0.182893717477545,1033.0915454157448,32.7,42.9,5.54,7.122211607220477e-10,0.0,0
2024-12,PA,TX,0.14098613251155623,0.332647729988146,0.782834592914759,2263.1754723456024,32.8,54.2,1.67,5.4641566422190235e-09,0.0,0
2024-12,PA,UT,0.015254237288135594,0.332647729988146,0.087712487398689,2865.8173687492076,34.2,33.7,0.65,2.0730921877674002e-10,0.0,0
2024-12,PA,VA,0.17380585516178737,0.332647729988146,0.223679066596693,437.84038993241455,40.5,38.8,2.9,6.481473356998601e-09,0.0,0
2024-12,PA,VT,0.012942989214175655,0.332647729988146,0.016616471012988,529.6550801647373,50.9,23.6,4.26,2.6395228203799333e-11,0.0,0
2024-12,PA,WA,0.017411402157164867,0.332647729988146,0.20050920830804,3482.6307581342917,40.3,35.0,7.8,3.030941181513163e-11,0.0,0
2024-12,PA,WI,0.01386748844375963,0.332647729988146,0.151698337539352,991.936996295088,40.1,23.6,1.24,6.011751895000158e-10,0.0,0
2024-12,PA,WV,0.002465331278890601,0.332647729988146,0.045426978893701,401.56263934051685,34.9,35.6,3.29,2.2695987428404568e-11,0.0,0
2024-12,RI,AZ,0.00015408320493066256,0.028126692456008,0.190717494970447,3546.433142718187,31.9,47.8,0.01,1.5284602364484198e-11,0.0,0
2024-12,RI,CA,0.00015408320493066256,0.028126692456008,1.0,4113.368330017245,38.8,48.4,3.74,1.500125792905213e-13,0.0,0
2024-12,RI,CO,0.002465331278890601,0.028126692456008,0.150842573781169,2887.450826803336,41.0,32.0,0.47,5.8745092841173464e-12,0.0,0
2024-12,RI,CT,0.0009244992295839754,0.028126692456008,0.092830952999514,133.94033706460672,43.6,31.6,5.18,2.5252437674232825e-12,0.0,0
2024-12,RI,FL,0.08058551617873652,0.028126692456008,0.580280097675892,1796.4053113951006,29.8,60.6,1.76,2.3036019928039423e-10,0.0,0
2024-12,RI,GA,0.01510015408320493,0.028126692456008,0.283053313761336,1457.4167362286246,29.8,48.9,3.24,1.7470864731910047e-11,0.0,0
2024-12,RI,IL,0.01941448382126348,0.028126692456008,0.322074344659348,1502.480316445839,36.9,34.0,2.6,3.588502245378575e-11,0.0,0
2024-12,RI,IN,0.0023112480739599386,0.028126692456008,0.176110997320095,1188.3508211901726,37.5,34.6,4.17,1.7805886928159702e-12,0.0,0
2024-12,RI,KY,0.005546995377503852,0.028126692456008,0.116158901099245,1169.2547681010763,34.4,40.2,5.04,2.2238463701858835e-12,0.0,0
2024-12,RI,MA,0.007550077041602465,0.028126692456008,0.179683416427579,92.30551459426012,48.8,30.7,5.04,5.47471684961174e-11,0.0,0
2024-12,RI,MD,0.023728813559322035,0.028126692456008,0.158609582660094,520.5390614798582,44.2,37.5,2.75,4.4615375788622586e-11,0.0,0
2024-12,RI,MI,0.011556240369799691,0.028126692456008,0.257595567408071,1187.5074649883768,36.3,27.9,2.69,2.5880589242699845e-11,0.0,0
2024-12,RI,NC,0.027426810477657937,0.028126692456008,0.278081286547201,919.9312055229221,39.7,43.6,3.11,4.33184589216508e-11,0.0,0
2024-12,RI,NJ,0.010939907550077042,0.028126692456008,0.238439496501403,298.88733299087323,39.4,35.0,3.69,4.82405633038981e-11,0.0,0
2024-12,RI,NY,0.0036979969183359015,0.028126692456008,0.502274324677411,295.1383559158248,40.0,27.0,3.65,4.49038847148855e-11,0.0,0
2024-12,RI,PA,0.015870570107858244,0.028126692456008,0.332647729988146,478.6630673637408,39.3,31.0,3.19,7.982168839514914e-11,0.0,0
2024-12,RI,SC,0.00785824345146379,0.028126692456008,0.137906541358592,1209.8897679017407,33.6,47.6,3.13,5.032602615188466e-12,0.0,0
2024-12,RI,TN,0.0004622496147919877,0.028126692456008,0.182893717477545,1473.4018111067905,32.7,42.9,5.54,2.076624631186474e-13,0.0,0
2024-12,RI,TX,0.00015408320493066256,0.028126692456008,0.782834592914759,2731.947147605402,32.8,54.2,1.67,4.182944301382078e-13,0.0,0
2024-12,RI,UT,0.00015408320493066256,0.028126692456008,0.087712487398689,3332.1157817966227,34.2,33.7,0.65,1.5228107983930483e-13,0.0,0
2024-12,RI,VA,0.048690292758089365,0.028126692456008,0.223679066596693,769.0800876223462,40.5,38.8,2.9,8.740375244624637e-11,0.0,0
2024-12,RI,VT,0.00015408320493066256,0.028126692456008,0.016616471012988,343.0573103386672,50.9,23.6,4.26,4.102104307163841e-14,0.0,0
2024-12,SC,AL,0.0003081664098613251,0.137906541358592,0.131103367048637,560.5953137934789,33.4,48.5,5.14,1.1936670991935092e-12,0.0,0
2024-12,SC,CA,0.001386748844375963,0.137906541358592,1.0,3463.645404765096,38.8,48.4,3.74,7.861412151863569e-12,0.0,0
2024-12,SC,CO,0.012172573189522341,0.137906541358592,0.150842573781169,2276.9172260048454,41.0,32.0,0.47,1.8034838576657187e-10,0.0,0
